id;repository;file;line;column;rule
3302;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/backup/BackupProtos.java;3553;43;TooMany
3303;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/backup/BackupProtos.java;3774;91;TooMany
3304;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/backup/BackupProtos.java;3959;34;TooMany
3305;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/backup/BackupProtos.java;4209;82;TooMany
3306;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/backup/BackupProtos.java;4514;23;LargeClass
3307;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/backup/BackupProtos.java;4516;39;TooMany
3308;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/backup/BackupProtos.java;4539;13;LongMethod
3309;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/backup/BackupProtos.java;4995;87;TooMany
3310;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/components/InputPanel.java;45;1;TooMany
3311;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/components/KeyboardAwareLinearLayout.java;43;67;TooMany
3312;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/components/camera/CameraView.java;54;43;TooMany
3313;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/components/camera/QuickAttachmentDrawer.java;34;95;TooMany
3314;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/components/reminder/Reminder.java;6;17;DataClass
3315;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/contactshare/SharedContactDetailsActivity.java;46;124;TooMany
3316;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/crypto/MasterSecretUtil.java;57;31;TooMany
3317;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/crypto/storage/SignalProtocolStoreImpl.java;20;69;TooMany
3318;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/Address.java;33;65;TooMany
3319;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/AttachmentDatabase.java;72;50;TooMany
3320;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/CursorList.java;23;58;TooMany
3321;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/CursorRecyclerViewAdapter.java;33;139;TooMany
3322;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/DraftDatabase.java;98;17;DataClass
3323;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/GroupDatabase.java;349;17;DataClass
3324;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/GroupDatabase.java;363;23;LongParameterList
3325;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/IdentityDatabase.java;167;17;DataClass
3326;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/MessagingDatabase.java;193;17;DataClass
3327;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/MmsDatabase.java;83;8;LargeClass
3328;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/MmsDatabase.java;83;52;TooMany
3329;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/MmsSmsDatabase.java;203;11;LongMethod
3330;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/RecipientDatabase.java;455;17;DataClass
3331;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/RecipientDatabase.java;476;22;LongParameterList
3332;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/SmsDatabase.java;62;52;TooMany
3333;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/ThreadDatabase.java;54;46;TooMany
3334;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/ThreadDatabase.java;129;28;LongParameterList
3335;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/XmlBackup.java;88;17;DataClass
3336;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/XmlBackup.java;103;25;LongParameterList
3337;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/helpers/ClassicOpenHelper.java;65;8;LargeClass
3338;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/helpers/ClassicOpenHelper.java;148;10;LongMethod
3339;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/helpers/ClassicOpenHelper.java;439;10;LongMethod
3340;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/helpers/SQLCipherMigrationHelper.java;57;17;LongMethod
3341;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/DisplayRecord.java;49;16;LongParameterList
3342;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/MediaMmsMessageRecord.java;49;31;LongParameterList
3343;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/MessageRecord.java;57;16;LongParameterList
3344;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/MmsMessageRecord.java;24;19;LongParameterList
3345;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/NotificationMmsMessageRecord.java;41;8;DataClass
3346;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/NotificationMmsMessageRecord.java;49;38;LongParameterList
3347;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/SmsMessageRecord.java;41;26;LongParameterList
3348;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/ThreadRecord.java;41;8;DataClass
3349;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/database/model/ThreadRecord.java;52;22;LongParameterList
3350;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/jobs/MmsSendJob.java;171;11;LongMethod
3351;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/jobs/PushDecryptJob.java;102;48;TooMany
3352;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/AttachmentManager.java;74;32;TooMany
3353;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/AttachmentManager.java;206;10;LongMethod
3354;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/IncomingMediaMessage.java;16;8;DataClass
3355;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/IncomingMediaMessage.java;53;30;LongParameterList
3356;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/LegacyMmsConnection.java;226;17;DataClass
3357;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/MediaStream.java;21;8;DataClass
3358;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/OutgoingMediaMessage.java;14;8;DataClass
3359;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/QuoteModel.java;11;8;DataClass
3360;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/Slide.java;36;29;TooMany
3361;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/mms/Slide.java;131;57;LongParameterList
3362;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/notifications/MessageNotifier.java;81;30;TooMany
3363;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/notifications/NotificationItem.java;15;8;DataClass
3364;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/permissions/Permissions.java;47;42;TooMany
3365;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/preferences/widgets/ColorPickerPreference.java;22;8;DataClass
3366;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/recipients/Recipient.java;60;61;TooMany
3367;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/recipients/Recipient.java;112;3;LongMethod
3368;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/scribbles/ScribbleActivity.java;43;174;TooMany
3369;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/scribbles/viewmodel/Font.java;25;8;DataClass
3370;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/scribbles/viewmodel/TextLayer.java;27;8;DataClass
3371;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/scribbles/widget/CanvasView.java;36;38;TooMany
3372;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/scribbles/widget/MotionView.java;61;69;TooMany
3373;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/scribbles/widget/VerticalSlideColorPicker.java;44;8;DataClass
3374;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/scribbles/widget/entity/MotionEntity.java;37;36;TooMany
3375;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/search/model/MessageResult.java;10;8;DataClass
3376;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/search/model/SearchResult.java;15;8;DataClass
3377;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/service/ApplicationMigrationService.java;196;17;DataClass
3378;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/service/KeyCachingService.java;57;48;TooMany
3379;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/service/MessageRetrievalService.java;32;101;TooMany
3380;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/service/WebRtcCallService.java;107;8;LargeClass
3381;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/service/WebRtcCallService.java;112;1;TooMany
3382;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/sms/MessageSender.java;50;28;TooMany
3383;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/util/Base64.java;139;8;LargeClass
3384;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/util/Base64.java;140;1;TooMany
3385;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/util/Base64.java;910;19;LongMethod
3386;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/util/Conversions.java;19;26;TooMany
3387;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/util/SaveAttachmentTask.java;203;17;DataClass
3388;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/util/SoftHashMap.java;47;53;TooMany
3389;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/util/Util.java;74;19;TooMany
3390;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/util/ViewUtil.java;45;23;TooMany
3391;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;6;14;LargeClass
3392;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;29;37;TooMany
3393;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;250;89;TooMany
3394;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;425;34;TooMany
3395;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;646;86;TooMany
3396;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;831;48;TooMany
3397;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;1081;100;TooMany
3398;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;1330;32;TooMany
3399;Signal-Android;/home/matheus/Documentos/repositories/Java/Signal-Android/src/org/thoughtcrime/securesms/webrtc/WebRtcDataProtos.java;1651;84;TooMany
3400;SlidingMenu;/home/matheus/Documentos/repositories/Java/SlidingMenu/example/src/com/jeremyfeinstein/slidingmenu/example/PropertiesActivity.java;23;16;LongMethod
3401;SlidingMenu;/home/matheus/Documentos/repositories/Java/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CustomViewAbove.java;34;48;TooMany
3402;SlidingMenu;/home/matheus/Documentos/repositories/Java/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CustomViewAbove.java;668;16;LongMethod
3403;SlidingMenu;/home/matheus/Documentos/repositories/Java/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CustomViewBehind.java;18;49;TooMany
3404;SlidingMenu;/home/matheus/Documentos/repositories/Java/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/SlidingMenu.java;32;49;TooMany
3405;SmartRefreshLayout;/home/matheus/Documentos/repositories/Java/SmartRefreshLayout/app/src/main/java/com/scwang/refreshlayout/activity/example/ListenerExampleActivity.java;48;15;LongMethod
